date,RETX.T.30,vwretx.T.30,ewretx.T.30,sprtrn.T.30,Spread.T.30,Volatility.T.30,Change in volume.T.30,RETX.T.2,vwretx.T.2,ewretx.T.2,sprtrn.T.2,Spread.T.2,Volatility.T.2,Change in volume.T.2,RETX.T.1,vwretx.T.1,ewretx.T.1,sprtrn.T.1,Spread.T.1,Volatility.T.1,Change in volume.T.1,Movement.T.0
20070914,-0.021404,-0.025998,-0.022662,-0.026586,0.53,-0.00064,1.116775779,0.00391,-0.00008,-0.002287,0.000048,0.32,0.00416,1.477106021,-0.004382,0.007329,0.001651,0.00842,0.36,0.0023,0.796892622,0
20070917,0.021363,0.018001,0.000259,0.024151,0.37,0.00015,0.84731178,-0.004382,0.007329,0.001651,0.00842,0.36,0.0023,0.796892622,-0.018582,0.001265,0.001996,0.000202,0.41,0.00122,1.443554386,0
20070918,-0.01992,0.006546,0.005401,0.006159,0.58,-0.0002,1.159381491,-0.018582,0.001265,0.001996,0.000202,0.41,0.00122,1.443554386,-0.002491,-0.005817,-0.007241,-0.00512,0.35,0.00205,0.658443002,1
20070919,0.026423,0.015374,0.017598,0.014072,0.41,0.00099,0.774540743,-0.002491,-0.005817,-0.007241,-0.00512,0.35,0.00205,0.658443002,0.035464,0.029272,0.023084,0.029208,0.68,0.00266,1.231720543,1
20070920,-0.005446,-0.027027,-0.015578,-0.02965,0.43,0.00062,1.259332909,0.035464,0.029272,0.023084,0.029208,0.68,0.00266,1.231720543,0.005306,0.005739,0.008177,0.006086,0.52,0.00281,1.612213321,1
20070921,-0.004978,-0.000518,-0.001019,0.000379,0.58,0.00063,1.092532223,0.005306,0.005739,0.008177,0.006086,0.52,0.00281,1.612213321,0.009597,-0.005357,-0.0041,-0.006723,0.68,0.00276,1.224831439,1
20070924,-0.013507,-0.000725,-0.001918,-0.000495,0.31,0.00068,0.600732273,0.009597,-0.005357,-0.0041,-0.006723,0.68,0.00276,1.224831439,0.044439,0.004876,0.004279,0.004609,1.13,0.00313,1.693543005,0
20070925,-0.018763,-0.019146,-0.017548,-0.018157,0.49,-0.00016,1.008034688,0.044439,0.004876,0.004279,0.004609,1.13,0.00313,1.693543005,-0.008419,-0.004472,-0.004033,-0.005256,0.57,0.0024,0.389362798,1
20070926,-0.008786,-0.015891,-0.016858,-0.013908,0.58,-0.00045,1.252998115,-0.008419,-0.004472,-0.004033,-0.005256,0.57,0.0024,0.389362798,0.006884,-0.000474,-0.002283,-0.000343,0.48,0.00325,0.823176605,0
20070927,-0.002086,0.001798,-0.003973,0.003249,0.67,-0.00111,1.524841842,0.006884,-0.000474,-0.002283,-0.000343,0.48,0.00325,0.823176605,-0.007748,0.005265,0.005143,0.005411,0.52,0.00365,1.053545958,0
20070928,0.010972,0.024405,0.021019,0.024567,0.54,-0.00095,0.851876586,-0.007748,0.005265,0.005143,0.005411,0.52,0.00365,1.053545958,-0.006431,0.005311,0.006236,0.003907,0.35,0.00345,0.649017133,1
20071001,-0.012403,0.001596,0.003978,-0.00027,0.46,-0.00107,0.661152758,-0.006431,0.005311,0.006236,0.003907,0.35,0.00345,0.649017133,0.000925,-0.002723,-0.001794,-0.003023,0.27,0.00338,0.967022805,1
20071002,0.008373,0.002142,0.003139,0.001086,0.38,-0.00004,0.991901248,0.000925,-0.002723,-0.001794,-0.003023,0.27,0.00338,0.967022805,0.014781,0.013663,0.012439,0.01329,0.38,0.00382,1.160002685,0
20071003,0.002595,0.012966,0.01329,0.011713,0.35,-0.00051,1.004774265,0.014781,0.013663,0.012439,0.01329,0.38,0.00382,1.160002685,-0.005457,0.000493,0.004601,-0.000265,0.27,0.00386,1.024081346,0
20071004,0.002588,-0.001626,-0.002765,-0.001072,0.47,-0.00126,1.306780071,-0.005457,0.000493,0.004601,-0.000265,0.27,0.00386,1.024081346,-0.012934,-0.005298,-0.003768,-0.004552,0.43,0.00306,1.038662658,1
20071005,0.029427,0.012267,0.009721,0.011535,0.67,-0.00003,0.857225011,-0.012934,-0.005298,-0.003768,-0.004552,0.43,0.00306,1.038662658,0.008926,0.0027,0.003133,0.002111,0.28,0.00335,0.771722959,1
20071008,-0.004012,-0.008314,-0.00473,-0.008504,0.27,-0.00003,0.677112566,0.008926,0.0027,0.003133,0.002111,0.28,0.00335,0.771722959,0.019246,0.01163,0.012526,0.00956,0.51,0.00384,1.614785224,1
20071009,-0.025176,-0.023467,-0.018356,-0.023473,0.53,-0.001,1.224084391,0.019246,0.01163,0.012526,0.00956,0.51,0.00384,1.614785224,0.014933,-0.003017,-0.00233,-0.003217,0.52,0.00346,0.742852456,1
20071010,0.039773,0.021514,0.016457,0.021922,0.78,-0.00015,1.397679337,0.014933,-0.003017,-0.00233,-0.003217,0.52,0.00346,0.742852456,0.003332,0.008019,0.005914,0.008096,0.32,0.00367,1.054758688,1
20071011,0.003974,-0.003859,-0.002077,-0.004181,0.61,0.0002,0.982911699,0.003332,0.008019,0.005914,0.008096,0.32,0.00367,1.054758688,0.014833,-0.000316,0.00107,-0.001712,0.42,0.00491,1.311440458,0
20071012,0.003464,0.012255,0.011998,0.011217,0.33,0.0004,0.78965362,0.014833,-0.000316,0.00107,-0.001712,0.42,0.00491,1.311440458,-0.02007,-0.005264,-0.007326,-0.005158,0.61,0.00299,1.094703823,0
20071015,0.021696,0.011079,0.00794,0.010468,0.68,0.00122,1.529401924,-0.02007,-0.005264,-0.007326,-0.005158,0.61,0.00299,1.094703823,-0.000886,0.005313,0.005022,0.004754,0.54,0.00264,1.126361718,0
20071016,0.000483,-0.010403,-0.007708,-0.011501,0.39,0.00184,0.830634376,-0.000886,0.005313,0.005022,0.004754,0.54,0.00264,1.126361718,-0.016493,-0.008604,-0.008257,-0.008381,0.76,0.00216,0.862379605,0
20071017,-0.009165,0.004292,0.003894,0.004252,0.41,0.00174,0.865651206,-0.016493,-0.008604,-0.008257,-0.008381,0.76,0.00216,0.862379605,-0.014499,-0.007032,-0.006452,-0.006573,0.35,0.001,0.914727335,0
20071018,-0.018501,-0.016226,-0.012469,-0.016908,0.43,0.00197,1.103627698,-0.014499,-0.007032,-0.006452,-0.006573,0.35,0.001,0.914727335,-0.011954,0.002791,0.001243,0.001761,0.81,-0.0001,1.351771433,0
20071019,0.000496,-0.002937,-0.005729,-0.001273,0.48,0.00233,0.867183739,-0.011954,0.002791,0.001243,0.001761,0.81,-0.0001,1.351771433,-0.002792,0.000332,0.000237,-0.000753,0.47,0.0001,0.766753795,0
20071022,0.014378,0.013496,0.009595,0.013632,0.37,0.00268,0.824394639,-0.002792,0.000332,0.000237,-0.000753,0.47,0.0001,0.766753795,-0.031731,-0.024583,-0.020891,-0.025616,0.8,-0.00089,1.244433886,1
20071023,0.00391,-0.00008,-0.002287,0.000048,0.32,0.00416,1.477106021,-0.031731,-0.024583,-0.020891,-0.025616,0.8,-0.00089,1.244433886,0.021687,0.003251,0.003848,0.003798,0.83,0.00033,0.767736283,1
20071024,-0.004382,0.007329,0.001651,0.00842,0.36,0.0023,0.796892622,0.021687,0.003251,0.003848,0.003798,0.83,0.00033,0.767736283,0.011792,0.010211,0.007441,0.008803,0.37,0.00003,0.9698425,0
20071025,-0.018582,0.001265,0.001996,0.000202,0.41,0.00122,1.443554386,0.011792,0.010211,0.007441,0.008803,0.37,0.00003,0.9698425,-0.012587,-0.003249,-0.0049,-0.002441,0.5,-0.0004,1.057287631,0
20071026,-0.002491,-0.005817,-0.007241,-0.00512,0.35,0.00205,0.658443002,-0.012587,-0.003249,-0.0049,-0.002441,0.5,-0.0004,1.057287631,-0.008499,-0.001071,-0.002268,-0.000976,0.67,-0.00052,1.278373428,1
20071029,0.035464,0.029272,0.023084,0.029208,0.68,0.00266,1.231720543,-0.008499,-0.001071,-0.002268,-0.000976,0.67,-0.00052,1.278373428,0.016667,0.013808,0.010349,0.013788,0.36,0.00006,0.771513513,1
20071030,0.005306,0.005739,0.008177,0.006086,0.52,0.00281,1.612213321,0.016667,0.013808,0.010349,0.013788,0.36,0.00006,0.771513513,0.019672,0.005232,0.002805,0.003713,0.52,0.00039,0.937175746,0
20071031,0.009597,-0.005357,-0.0041,-0.006723,0.68,0.00276,1.224831439,0.019672,0.005232,0.002805,0.003713,0.52,0.00039,0.937175746,-0.006431,-0.006949,-0.005845,-0.006463,0.26,-0.00069,0.87466219,1
20071101,0.044439,0.004876,0.004279,0.004609,1.13,0.00313,1.693543005,-0.006431,-0.006949,-0.005845,-0.006463,0.26,-0.00069,0.87466219,0.024965,0.01309,0.009509,0.011992,0.61,0.00027,1.232765306,0
20071102,-0.008419,-0.004472,-0.004033,-0.005256,0.57,0.0024,0.389362798,0.024965,0.01309,0.009509,0.011992,0.61,0.00027,1.232765306,-0.018493,-0.026078,-0.02421,-0.026423,0.44,-0.00045,1.082246468,1
20071105,0.006884,-0.000474,-0.002283,-0.000343,0.48,0.00325,0.823176605,-0.018493,-0.026078,-0.02421,-0.026423,0.44,-0.00045,1.082246468,0.012408,0.001984,-0.000535,0.000802,0.42,-0.00073,0.899507003,1
20071106,-0.007748,0.005265,0.005143,0.005411,0.52,0.00365,1.053545958,0.012408,0.001984,-0.000535,0.000802,0.42,-0.00073,0.899507003,0.001816,-0.006711,-0.009956,-0.004955,0.45,-0.00004,0.859140589,1
20071107,-0.006431,0.005311,0.006236,0.003907,0.35,0.00345,0.649017133,0.001816,-0.006711,-0.009956,-0.004955,0.45,-0.00004,0.859140589,0.034436,0.012812,0.0064,0.012049,0.55,-0.00009,1.286705919,0
20071108,0.000925,-0.002723,-0.001794,-0.003023,0.27,0.00338,0.967022805,0.034436,0.012812,0.0064,0.012049,0.55,-0.00009,1.286705919,-0.031975,-0.027233,-0.022913,-0.02937,0.62,-0.00033,1.11811117,0
20071109,0.014781,0.013663,0.012439,0.01329,0.38,0.00382,1.160002685,-0.031975,-0.027233,-0.022913,-0.02937,0.62,-0.00033,1.11811117,-0.079186,-0.000611,-0.001363,-0.000576,2.23,-0.00254,2.485674394,0
20071112,-0.005457,0.000493,0.004601,-0.000265,0.27,0.00386,1.024081346,-0.079186,-0.000611,-0.001363,-0.000576,2.23,-0.00254,2.485674394,-0.048649,-0.015067,-0.010225,-0.014287,0.75,-0.00351,0.816593537,1
20071113,-0.012934,-0.005298,-0.003768,-0.004552,0.43,0.00306,1.038662658,-0.048649,-0.015067,-0.010225,-0.014287,0.75,-0.00351,0.816593537,0.004132,-0.014021,-0.011189,-0.009988,0.86,-0.00368,0.714419255,1
20071114,0.008926,0.0027,0.003133,0.002111,0.28,0.00335,0.771722959,0.004132,-0.014021,-0.011189,-0.009988,0.86,-0.00368,0.714419255,0.055556,0.027607,0.018042,0.029093,1.09,-0.00232,0.872103734,0
20071115,0.019246,0.01163,0.012526,0.00956,0.51,0.00384,1.614785224,0.055556,0.027607,0.018042,0.029093,1.09,-0.00232,0.872103734,-0.016569,-0.005983,-0.004841,-0.007069,0.94,-0.00312,0.979510366,1
20071116,0.014933,-0.003017,-0.00233,-0.003217,0.52,0.00346,0.742852456,-0.016569,-0.005983,-0.004841,-0.007069,0.94,-0.00312,0.979510366,0.011893,-0.01415,-0.011807,-0.013212,0.9,-0.00248,1.162461492,1
20071119,0.003332,0.008019,0.005914,0.008096,0.32,0.00367,1.054758688,0.011893,-0.01415,-0.011807,-0.013212,0.9,-0.00248,1.162461492,0.018609,0.004557,-0.001562,0.00523,0.87,-0.00235,0.815297712,0
20071120,0.014833,-0.000316,0.00107,-0.001712,0.42,0.00491,1.311440458,0.018609,0.004557,-0.001562,0.00523,0.87,-0.00235,0.815297712,-0.012981,-0.018728,-0.020189,-0.01746,0.56,-0.00322,0.648716391,1
20071121,-0.02007,-0.005264,-0.007326,-0.005158,0.61,0.00299,1.094703823,-0.012981,-0.018728,-0.020189,-0.01746,0.56,-0.00322,0.648716391,0.007793,0.00393,-0.003632,0.004486,0.71,-0.00289,1.191418665,0
20071123,-0.000886,0.005313,0.005022,0.004754,0.54,0.00264,1.126361718,0.007793,0.00393,-0.003632,0.004486,0.71,-0.00289,1.191418665,-0.0232,-0.015322,-0.011448,-0.015927,0.61,-0.00343,0.849460407,1
20071126,-0.016493,-0.008604,-0.008257,-0.008381,0.76,0.00216,0.862379605,-0.0232,-0.015322,-0.011448,-0.015927,0.61,-0.00343,0.849460407,0.004948,0.016261,0.015269,0.016891,0.37,-0.00259,0.381176442,0
20071127,-0.014499,-0.007032,-0.006452,-0.006573,0.35,0.001,0.914727335,0.004948,0.016261,0.015269,0.016891,0.37,-0.00259,0.381176442,-0.030034,-0.020464,-0.017014,-0.023239,0.81,-0.0038,2.382569577,1
20071128,-0.011954,0.002791,0.001243,0.001761,0.81,-0.0001,1.351771433,-0.030034,-0.020464,-0.017014,-0.023239,0.81,-0.0038,2.382569577,0.009645,0.012137,0.003953,0.01493,0.68,-0.00284,1.239938964,1
20071129,-0.002792,0.000332,0.000237,-0.000753,0.47,0.0001,0.766753795,0.009645,0.012137,0.003953,0.01493,0.68,-0.00284,1.239938964,0.031171,0.029089,0.024072,0.02856,0.61,-0.00176,0.874333287,0
20071130,-0.031731,-0.024583,-0.020891,-0.025616,0.8,-0.00089,1.244433886,0.031171,0.029089,0.024072,0.02856,0.61,-0.00176,0.874333287,-0.001463,-0.000419,-0.000149,0.000477,0.38,-0.00104,0.86641426,0
20071203,0.021687,0.003251,0.003848,0.003798,0.83,0.00033,0.767736283,-0.001463,-0.000419,-0.000149,0.000477,0.38,-0.00104,0.86641426,-0.014648,0.007086,0.007035,0.00777,1,-0.00194,1.919017993,1
20071204,0.011792,0.010211,0.007441,0.008803,0.37,0.00003,0.9698425,-0.014648,0.007086,0.007035,0.00777,1,-0.00194,1.919017993,0.002973,-0.005569,-0.00678,-0.005887,0.36,-0.00083,0.762706479,0
20071205,-0.012587,-0.003249,-0.0049,-0.002441,0.5,-0.0004,1.057287631,0.002973,-0.005569,-0.00678,-0.005887,0.36,-0.00083,0.762706479,-0.010375,-0.007258,-0.007387,-0.00654,0.51,-0.00131,0.917364267,1
20071206,-0.008499,-0.001071,-0.002268,-0.000976,0.67,-0.00052,1.278373428,-0.010375,-0.007258,-0.007387,-0.00654,0.51,-0.00131,0.917364267,0.059411,0.014078,0.010714,0.01519,1.27,0.00018,1.68438525,1
20071207,0.016667,0.013808,0.010349,0.013788,0.36,0.00006,0.771513513,0.059411,0.014078,0.010714,0.01519,1.27,0.00018,1.68438525,0.009425,0.015646,0.016936,0.015037,0.51,0.00081,0.519824722,0
20071210,0.019672,0.005232,0.002805,0.003713,0.52,0.00039,0.937175746,0.009425,0.015646,0.016936,0.015037,0.51,0.00081,0.519824722,-0.013072,-0.000239,0.001901,-0.001778,0.48,0.00076,0.834320303,1
20071211,-0.006431,-0.006949,-0.005845,-0.006463,0.26,-0.00069,0.87466219,-0.013072,-0.000239,0.001901,-0.001778,0.48,0.00076,0.834320303,0.023652,0.007687,0.005078,0.00751,0.46,0.00126,1.030613312,0
20071212,0.024965,0.01309,0.009509,0.011992,0.61,0.00027,1.232765306,0.023652,0.007687,0.005078,0.00751,0.46,0.00126,1.030613312,-0.02634,-0.02545,-0.020424,-0.025271,0.69,-0.00017,1.207170743,1
20071213,-0.018493,-0.026078,-0.02421,-0.026423,0.44,-0.00045,1.082246468,-0.02634,-0.02545,-0.020424,-0.025271,0.69,-0.00017,1.207170743,0.014238,0.005486,0.00191,0.00605,0.75,-0.0002,1.302615536,1
20071214,0.012408,0.001984,-0.000535,0.000802,0.42,-0.00073,0.899507003,0.014238,0.005486,0.00191,0.00605,0.75,-0.0002,1.302615536,0.011231,-0.001047,-0.005337,0.001224,0.51,-0.00058,0.765683589,0
20071217,0.001816,-0.006711,-0.009956,-0.004955,0.45,-0.00004,0.859140589,0.011231,-0.001047,-0.005337,0.001224,0.51,-0.00058,0.765683589,-0.018973,-0.013503,-0.013262,-0.013746,0.32,-0.00047,0.87744031,0
20071218,0.034436,0.012812,0.0064,0.012049,0.55,-0.00009,1.286705919,-0.018973,-0.013503,-0.013262,-0.013746,0.32,-0.00047,0.87744031,-0.012264,-0.016039,-0.018037,-0.015021,0.34,-0.00113,1.386223955,1
20071219,-0.031975,-0.027233,-0.022913,-0.02937,0.62,-0.00033,1.11811117,-0.012264,-0.016039,-0.018037,-0.015021,0.34,-0.00113,1.386223955,0.014804,0.006399,0.007425,0.00628,0.64,-0.00123,1.06223328,0
20071220,-0.079186,-0.000611,-0.001363,-0.000576,2.23,-0.00254,2.485674394,0.014804,0.006399,0.007425,0.00628,0.64,-0.00123,1.06223328,-0.023059,-0.000433,0.000187,-0.001361,0.84,-0.00258,1.738711457,1
20071221,-0.048649,-0.015067,-0.010225,-0.014287,0.75,-0.00351,0.816593537,-0.023059,-0.000433,0.000187,-0.001361,0.84,-0.00258,1.738711457,0.064547,0.006058,0.005536,0.0049,0.46,-0.00248,1.140642235,1
20071224,0.004132,-0.014021,-0.011189,-0.009988,0.86,-0.00368,0.714419255,0.064547,0.006058,0.005536,0.0049,0.46,-0.00248,1.140642235,0.027602,0.016954,0.014867,0.01667,0.51,0.00066,0.743675334,1
20071226,0.055556,0.027607,0.018042,0.029093,1.09,-0.00232,0.872103734,0.027602,0.016954,0.014867,0.01667,0.51,0.00066,0.743675334,0.002202,0.009002,0.008946,0.008077,0.38,0.00182,0.264643924,1
20071227,-0.016569,-0.005983,-0.004841,-0.007069,0.94,-0.00312,0.979510366,0.002202,0.009002,0.008946,0.008077,0.38,0.00182,0.264643924,0.010545,0.001445,0.002971,0.000809,0.45,0.00213,1.577610097,1
20071228,0.011893,-0.01415,-0.011807,-0.013212,0.9,-0.00248,1.162461492,0.010545,0.001445,0.002971,0.000809,0.45,0.00213,1.577610097,0.001739,-0.013921,-0.0148,-0.014216,0.4,0.00095,1.406361379,0
20071231,0.018609,0.004557,-0.001562,0.00523,0.87,-0.00235,0.815297712,0.001739,-0.013921,-0.0148,-0.014216,0.4,0.00095,1.406361379,-0.003038,0.001988,-0.000463,0.001436,0.39,0.00182,0.645596061,0
20080102,-0.012981,-0.018728,-0.020189,-0.01746,0.56,-0.00322,0.648716391,-0.003038,0.001988,-0.000463,0.001436,0.39,0.00182,0.645596061,-0.016979,-0.006538,0.001062,-0.006852,0.46,0.00084,0.907186373,0
20080103,0.007793,0.00393,-0.003632,0.004486,0.71,-0.00289,1.191418665,-0.016979,-0.006538,0.001062,-0.006852,0.46,0.00084,0.907186373,-0.003986,-0.011962,-0.006655,-0.014438,0.44,0.00014,2.138331127,1
20080104,-0.0232,-0.015322,-0.011448,-0.015927,0.61,-0.00343,0.849460407,-0.003986,-0.011962,-0.006655,-0.014438,0.44,0.00014,2.138331127,0.027568,-0.000958,-0.004569,0,0.68,0.00132,0.982964351,0
20080107,0.004948,0.016261,0.015269,0.016891,0.37,-0.00259,0.381176442,0.027568,-0.000958,-0.004569,0,0.68,0.00132,0.982964351,-0.046733,-0.025648,-0.022428,-0.024552,1.09,-0.0002,1.068750597,1
20080108,-0.030034,-0.020464,-0.017014,-0.023239,0.81,-0.0038,2.382569577,-0.046733,-0.025648,-0.022428,-0.024552,1.09,-0.0002,1.068750597,0.009986,0.00018,-0.001906,0.003223,0.69,0.0003,0.89169999,0
20080109,0.009645,0.012137,0.003953,0.01493,0.68,-0.00284,1.239938964,0.009986,0.00018,-0.001906,0.003223,0.69,0.0003,0.89169999,-0.049438,-0.017246,-0.014073,-0.018352,1.18,-0.00154,1.08738581,1
20080110,0.031171,0.029089,0.024072,0.02856,0.61,-0.00176,0.874333287,-0.049438,-0.017246,-0.014073,-0.018352,1.18,-0.00154,1.08738581,0.021749,0.009931,-0.000568,0.013624,0.54,0.00003,1.101020264,1
20080111,-0.001463,-0.000419,-0.000149,0.000477,0.38,-0.00104,0.86641426,0.021749,0.009931,-0.000568,0.013624,0.54,0.00003,1.101020264,0.003239,0.008375,0.009638,0.007948,0.73,0.00013,0.877698195,0
20080114,-0.014648,0.007086,0.007035,0.00777,1,-0.00194,1.919017993,0.003239,0.008375,0.009638,0.007948,0.73,0.00013,0.877698195,-0.026753,-0.013965,-0.011448,-0.013595,0.63,-0.00124,1.098516924,1
20080115,0.002973,-0.005569,-0.00678,-0.005887,0.36,-0.00083,0.762706479,-0.026753,-0.013965,-0.011448,-0.013595,0.63,-0.00124,1.098516924,0.045498,0.010444,0.007768,0.010871,1.02,-0.00031,1.055570625,0
20080116,-0.010375,-0.007258,-0.007387,-0.00654,0.51,-0.00131,0.917364267,0.045498,0.010444,0.007768,0.010871,1.02,-0.00031,1.055570625,-0.033998,-0.024739,-0.018449,-0.024925,0.75,-0.00002,0.811635547,1
20080117,0.059411,0.014078,0.010714,0.01519,1.27,0.00018,1.68438525,-0.033998,-0.024739,-0.018449,-0.024925,0.75,-0.00002,0.811635547,0.028508,-0.006746,-0.000147,-0.005612,1.48,0.00131,1.939768795,0
20080118,0.009425,0.015646,0.016936,0.015037,0.51,0.00081,0.519824722,0.028508,-0.006746,-0.000147,-0.005612,1.48,0.00131,1.939768795,-0.023155,-0.02775,-0.021664,-0.029093,0.65,0.00008,0.687558774,1
20080122,-0.013072,-0.000239,0.001901,-0.001778,0.48,0.00076,0.834320303,-0.023155,-0.02775,-0.021664,-0.029093,0.65,0.00008,0.687558774,0.00794,-0.005592,-0.007332,-0.006045,0.66,-0.00113,0.974184299,0
20080123,0.023652,0.007687,0.005078,0.00751,0.46,0.00126,1.030613312,0.00794,-0.005592,-0.007332,-0.006045,0.66,-0.00113,0.974184299,-0.063021,-0.009452,-0.010386,-0.011085,1.11,-0.00173,1.301774227,1
20080124,-0.02634,-0.02545,-0.020424,-0.025271,0.69,-0.00017,1.207170743,-0.063021,-0.009452,-0.010386,-0.011085,1.11,-0.00173,1.301774227,0.019288,0.01977,0.018187,0.021442,1.16,0.00051,0.840699042,0
20080125,0.014238,0.005486,0.00191,0.00605,0.75,-0.0002,1.302615536,0.019288,0.01977,0.018187,0.021442,1.16,0.00051,0.840699042,0,0.012531,0.011062,0.010063,0.82,0.00011,0.776668688,0
20080128,0.011231,-0.001047,-0.005337,0.001224,0.51,-0.00058,0.765683589,0,0.012531,0.011062,0.010063,0.82,0.00011,0.776668688,-0.016012,-0.013005,-0.001545,-0.015872,0.86,-0.00007,0.967108549,0
20080129,-0.018973,-0.013503,-0.013262,-0.013746,0.32,-0.00047,0.87744031,-0.016012,-0.013005,-0.001545,-0.015872,0.86,-0.00007,0.967108549,-0.000986,0.017164,0.013493,0.017556,0.39,0.0002,0.690459214,0
20080130,-0.012264,-0.016039,-0.018037,-0.015021,0.34,-0.00113,1.386223955,-0.000986,0.017164,0.013493,0.017556,0.39,0.0002,0.690459214,-0.009378,0.00629,0.007579,0.006152,0.59,-0.00048,1.217213087,1
20080131,0.014804,0.006399,0.007425,0.00628,0.64,-0.00123,1.06223328,-0.009378,0.00629,0.007579,0.006152,0.59,-0.00048,1.217213087,0.009965,-0.005472,-0.002636,-0.004764,0.79,0.00018,1.191097313,1
20080201,-0.023059,-0.000433,0.000187,-0.001361,0.84,-0.00258,1.738711457,0.009965,-0.005472,-0.002636,-0.004764,0.79,0.00018,1.191097313,0.013813,0.014818,0.015102,0.016772,0.85,0.00149,1.245611392,1
20080204,0.064547,0.006058,0.005536,0.0049,0.46,-0.00248,1.140642235,0.013813,0.014818,0.015102,0.016772,0.85,0.00149,1.245611392,0.006326,0.01596,0.015673,0.012238,0.56,0.00106,0.794626657,0
20080205,0.027602,0.016954,0.014867,0.01667,0.51,0.00066,0.743675334,0.006326,0.01596,0.015673,0.012238,0.56,0.00106,0.794626657,-0.023211,-0.009005,-0.003053,-0.010463,0.53,0.00119,0.635932173,0
20080206,0.002202,0.009002,0.008946,0.008077,0.38,0.00182,0.264643924,-0.023211,-0.009005,-0.003053,-0.010463,0.53,0.00119,0.635932173,-0.04654,-0.030926,-0.021632,-0.031995,0.67,0.00078,2.091046495,1
20080207,0.010545,0.001445,0.002971,0.000809,0.45,0.00213,1.577610097,-0.04654,-0.030926,-0.021632,-0.031995,0.67,0.00078,2.091046495,0.021812,-0.008262,-0.007339,-0.007624,0.69,0.00042,0.902983681,0
20080208,0.001739,-0.013921,-0.0148,-0.014216,0.4,0.00095,1.406361379,0.021812,-0.008262,-0.007339,-0.007624,0.69,0.00042,0.902983681,-0.02439,0.007561,0.005105,0.007886,0.57,0.00014,1.175553759,0
20080211,-0.003038,0.001988,-0.000463,0.001436,0.39,0.00182,0.645596061,-0.02439,0.007561,0.005105,0.007886,0.57,0.00014,1.175553759,-0.000521,-0.002105,-0.002793,-0.004204,0.45,-0.00045,0.644156635,1
20080212,-0.016979,-0.006538,0.001062,-0.006852,0.46,0.00084,0.907186373,-0.000521,-0.002105,-0.002793,-0.004204,0.45,-0.00045,0.644156635,0.013028,0.005759,0.002776,0.005889,0.4,-0.00004,1.156890745,0
20080213,-0.003986,-0.011962,-0.006655,-0.014438,0.44,0.00014,2.138331127,0.013028,0.005759,0.002776,0.005889,0.4,-0.00004,1.156890745,-0.001543,0.006232,0.004074,0.007266,0.59,-0.00008,0.826776479,1
20080214,0.027568,-0.000958,-0.004569,0,0.68,0.00132,0.982964351,-0.001543,0.006232,0.004074,0.007266,0.59,-0.00008,0.826776479,0.01288,0.014025,0.01276,0.013604,0.47,0.00002,0.92118304,0
20080215,-0.046733,-0.025648,-0.022428,-0.024552,1.09,-0.0002,1.068750597,0.01288,0.014025,0.01276,0.013604,0.47,0.00002,0.92118304,-0.028993,-0.013232,-0.013663,-0.013421,0.72,-0.00087,1.085876854,0
20080219,0.009986,0.00018,-0.001906,0.003223,0.69,0.0003,0.89169999,-0.028993,-0.013232,-0.013663,-0.013421,0.72,-0.00087,1.085876854,0,-0.000498,-0.004099,0.000838,0.28,-0.00173,0.687183388,0
