caldt,vwretd.T.30,vwretx.T.30,ewretd.T.30,ewretx.T.30,totval.T.30,usdval.T.30,spindx.T.30,sprtrn.T.30,chusdval.T.30,vol.T.30,vwretd.T.2,vwretx.T.2,ewretd.T.2,ewretx.T.2,totval.T.2,usdval.T.2,spindx.T.2,sprtrn.T.2,chusdval.T.2,vol.T.2,vwretd.T.1,vwretx.T.1,ewretd.T.1,ewretx.T.1,totval.T.1,usdval.T.1,spindx.T.1,sprtrn.T.1,chusdval.T.1,vol.T.1,vwretd.T.0,vwretx.T.0,ewretd.T.0,ewretx.T.0,totval.T.0,usdval.T.0,spindx.T.0,sprtrn.T.0,chusdval.T.0,vol.T.0,Movement.T.0
20010504,0.014492,0.014463,0.012398,0.012359,11254219800,11084649500,1266.61,0.01444,0.985197826,0.017993515,-0.011144,-0.011376,-0.008671,-0.008949,11027833000,11154725500,1241.6,-0.011347,1.001136181,0.010136001,-0.017572,-0.017587,-0.021277,-0.021343,10833884800,11027833000,1219.87,-0.017502,0.988624328,0.010588955,-0.004627,-0.00463,-0.001319,-0.001331,10783733600,10833884800,1214.36,-0.004517,0.982412846,0.010293194,0
20010507,-0.002508,-0.002533,-0.00329,-0.003371,11225714500,11254219800,1263.51,-0.002447,1.015297759,0.017788127,-0.017572,-0.017587,-0.021277,-0.021343,10833884800,11027833000,1219.87,-0.017502,0.988624328,0.010588955,-0.004627,-0.00463,-0.001319,-0.001331,10783733600,10833884800,1214.36,-0.004517,0.982412846,0.010293194,-0.004739,-0.004761,-0.006034,-0.006049,10732400400,10783733600,1208.43,-0.004883,0.995370894,0.009898832,0
20010508,-0.001616,-0.001708,0.000481,0.000357,11206655800,11225714500,1261.2,-0.001828,0.997467146,0.017753691,-0.004627,-0.00463,-0.001319,-0.001331,10783733600,10833884800,1214.36,-0.004517,0.982412846,0.010293194,-0.004739,-0.004761,-0.006034,-0.006049,10732400400,10783733600,1208.43,-0.004883,0.995370894,0.009898832,0.003493,0.003484,0.002024,0.001996,10769796400,10732400400,1212.58,0.003434,0.995239756,0.009937976,1
20010509,-0.004568,-0.004691,-0.001722,-0.001842,11154087700,11206655800,1255.54,-0.004488,0.998302228,0.017286863,-0.004739,-0.004761,-0.006034,-0.006049,10732400400,10783733600,1208.43,-0.004883,0.995370894,0.009898832,0.003493,0.003484,0.002024,0.001996,10769796400,10732400400,1212.58,0.003434,0.995239756,0.009937976,0.008745,0.008706,0.005067,0.005015,10863555200,10769796400,1223.14,0.008709,1.003484402,0.01010432,1
20010510,-0.000072,-0.000215,0.002746,0.002715,11151692100,11154087700,1255.18,-0.000287,0.995309207,0.016553066,0.003493,0.003484,0.002024,0.001996,10769796400,10732400400,1212.58,0.003434,0.995239756,0.009937976,0.008745,0.008706,0.005067,0.005015,10863555200,10769796400,1223.14,0.008709,1.003484402,0.01010432,0.011599,0.011578,0.00658,0.006534,10989330100,10863555200,1237.04,0.011364,1.008705717,0.010326147,1
20010511,-0.007488,-0.007582,-0.004855,-0.004941,11067206900,11151692100,1245.67,-0.007577,0.999785227,0.016608299,0.008745,0.008706,0.005067,0.005015,10863555200,10769796400,1223.14,0.008709,1.003484402,0.01010432,0.011599,0.011578,0.00658,0.006534,10989330100,10863555200,1237.04,0.011364,1.008705717,0.010326147,-0.009653,-0.009655,-0.008782,-0.008794,10883229300,10989330100,1225.35,-0.00945,1.011577692,0.010456062,0
20010514,0.00276,0.002687,0.001281,0.001168,11105282600,11072541400,1248.92,0.002609,0.99290236,0.016540718,0.011599,0.011578,0.00658,0.006534,10989330100,10863555200,1237.04,0.011364,1.008705717,0.010326147,-0.009653,-0.009655,-0.008782,-0.008794,10883229300,10989330100,1225.35,-0.00945,1.011577692,0.010456062,-0.005565,-0.005565,-0.003856,-0.003856,10829450800,10876276400,1218.6,-0.005509,0.989712412,0.010416234,0
20010515,0.000335,0.000329,0.002841,0.00281,11109360400,11105282600,1249.44,0.000416,1.002956972,0.016302089,-0.009653,-0.009655,-0.008782,-0.008794,10883229300,10989330100,1225.35,-0.00945,1.011577692,0.010456062,-0.005565,-0.005565,-0.003856,-0.003856,10829450800,10876276400,1218.6,-0.005509,0.989712412,0.010416234,-0.001503,-0.001503,0.002873,0.002873,10813177100,10829450800,1216.76,-0.00151,0.995694703,0.01039852,0
20010516,0.028754,0.028594,0.02912,0.028991,11427021400,11109360400,1284.99,0.028453,1.000367195,0.015338635,-0.005565,-0.005565,-0.003856,-0.003856,10829450800,10876276400,1218.6,-0.005509,0.989712412,0.010416234,-0.001503,-0.001503,0.002873,0.002873,10813177100,10829450800,1216.76,-0.00151,0.995694703,0.01039852,-0.004428,-0.004555,-0.00032,-0.000481,10763920900,10813177100,1211.07,-0.004676,0.998497274,0.010419236,0
20010517,0.002819,0.00281,0.007396,0.007341,11459132000,11427021400,1288.49,0.002724,1.028593995,0.015271554,-0.001503,-0.001503,0.002873,0.002873,10813177100,10829450800,1216.76,-0.00151,0.995694703,0.01039852,-0.004428,-0.004555,-0.00032,-0.000481,10763920900,10813177100,1211.07,-0.004676,0.998497274,0.010419236,0.012857,0.012847,0.011559,0.011545,10911444400,10773041400,1226.2,0.012493,0.99628826,0.009200384,1
20010518,0.002578,0.002476,0.00194,0.001906,11487509100,11459132000,1291.96,0.002693,1.002810059,0.013443408,-0.004428,-0.004555,-0.00032,-0.000481,10763920900,10813177100,1211.07,-0.004676,0.998497274,0.010419236,0.012857,0.012847,0.011559,0.011545,10911444400,10773041400,1226.2,0.012493,0.99628826,0.009200384,-0.001906,-0.001906,0.006276,0.006276,10894556800,10911444400,1224.42,-0.001452,1.012847161,0.009165502,0
20010521,0.016336,0.016336,0.01803,0.01803,11675173400,11487509100,1312.83,0.016154,1.002476374,0.012831658,0.012857,0.012847,0.011559,0.011545,10911444400,10773041400,1226.2,0.012493,0.99628826,0.009200384,-0.001906,-0.001906,0.006276,0.006276,10894556800,10911444400,1224.42,-0.001452,1.012847161,0.009165502,0.010258,0.010257,0.005322,0.00532,11006384400,10898042500,1236.71,0.010037,0.998771757,0.009381256,1
20010522,-0.002543,-0.002547,-0.000843,-0.000849,11645438600,11675173400,1309.38,-0.002628,1.016336379,0.012895405,-0.001906,-0.001906,0.006276,0.006276,10894556800,10911444400,1224.42,-0.001452,1.012847161,0.009165502,0.010258,0.010257,0.005322,0.00532,11006384400,10898042500,1236.71,0.010037,0.998771757,0.009381256,-0.00144,-0.001606,-0.001709,-0.001789,10988712500,11006384400,1234.45,-0.001827,1.009941409,0.008774999,0
20010523,-0.015468,-0.015505,-0.016617,-0.016771,11464877500,11645438600,1289.05,-0.015526,0.99745316,0.012700162,0.010258,0.010257,0.005322,0.00532,11006384400,10898042500,1236.71,0.010037,0.998771757,0.009381256,-0.00144,-0.001606,-0.001709,-0.001789,10988712500,11006384400,1234.45,-0.001827,1.009941409,0.008774999,-0.012378,-0.012572,-0.007875,-0.007952,10850567000,10988712500,1219.24,-0.012321,0.998394396,0.008974619,0
20010524,0.00325,0.003226,0.000975,0.000881,11501967300,11464877500,1293.17,0.003196,0.984495122,0.012657928,-0.00144,-0.001606,-0.001709,-0.001789,10988712500,11006384400,1234.45,-0.001827,1.009941409,0.008774999,-0.012378,-0.012572,-0.007875,-0.007952,10850567000,10988712500,1219.24,-0.012321,0.998394396,0.008974619,-0.023329,-0.023535,-0.02203,-0.022127,10595203900,10850567000,1190.59,-0.023498,0.987428418,0.009482307,0
20010525,-0.011901,-0.011904,-0.007776,-0.007781,11365230700,11501967300,1277.89,-0.011816,1.00323508,0.012763366,-0.012378,-0.012572,-0.007875,-0.007952,10850567000,10988712500,1219.24,-0.012321,0.998394396,0.008974619,-0.023329,-0.023535,-0.02203,-0.022127,10595203900,10850567000,1190.59,-0.023498,0.987428418,0.009482307,0.006846,0.00683,0.004652,0.004646,10687750600,10637209800,1198.78,0.006879,0.980336769,0.009583259,1
20010529,-0.007846,-0.007906,-0.008827,-0.008926,11275381900,11365230700,1267.93,-0.007794,0.988111895,0.012862581,-0.023329,-0.023535,-0.02203,-0.022127,10595203900,10850567000,1190.59,-0.023498,0.987428418,0.009482307,0.006846,0.00683,0.004652,0.004646,10687750600,10637209800,1198.78,0.006879,0.980336769,0.009583259,-0.014177,-0.014227,-0.013597,-0.013626,10535699700,10687750600,1181.52,-0.014398,1.004751321,0.009681103,0
20010530,-0.015481,-0.01572,-0.016831,-0.017164,11098127500,11275381900,1248.08,-0.015655,0.992094415,0.013188125,0.006846,0.00683,0.004652,0.004646,10687750600,10637209800,1198.78,0.006879,0.980336769,0.009583259,-0.014177,-0.014227,-0.013597,-0.013626,10535699700,10687750600,1181.52,-0.014398,1.004751321,0.009681103,-0.001062,-0.001132,0.000891,0.000822,10523987200,10535699700,1180.18,-0.001134,0.985773349,0.009633298,0
20010531,0.006323,0.006243,0.00898,0.008947,11160443700,11098127500,1255.82,0.006202,0.984279521,0.011203983,-0.014177,-0.014227,-0.013597,-0.013626,10535699700,10687750600,1181.52,-0.014398,1.004751321,0.009681103,-0.001062,-0.001132,0.000891,0.000822,10523987200,10535699700,1180.18,-0.001134,0.985773349,0.009633298,0.023841,0.023832,0.023567,0.023545,10774795000,10523987200,1208.14,0.023691,0.998888304,0.010405813,1
20010601,0.003923,0.003921,0.004529,0.004515,11204212200,11160443700,1260.67,0.003862,1.005615019,0.010992907,-0.001062,-0.001132,0.000891,0.000822,10523987200,10535699700,1180.18,-0.001134,0.985773349,0.009633298,0.023841,0.023832,0.023567,0.023545,10774795000,10523987200,1208.14,0.023691,0.998888304,0.010405813,0.006271,0.006263,0.004935,0.004902,10842278000,10774795000,1215.68,0.006241,1.023832013,0.010406751,1
20010604,0.005016,0.004998,0.002681,0.002656,11255888500,11200156200,1267.11,0.005108,1.003558326,0.010898574,0.023841,0.023832,0.023567,0.023545,10774795000,10523987200,1208.14,0.023691,0.998888304,0.010405813,0.006271,0.006263,0.004935,0.004902,10842278000,10774795000,1215.68,0.006241,1.023832013,0.010406751,-0.010901,-0.010902,-0.01295,-0.012982,10724074800,10842278000,1202.45,-0.010883,1.006263043,0.010515373,0
20010605,0.013073,0.013064,0.015304,0.015285,11402935800,11255888500,1283.57,0.01299,1.004976029,0.010705758,0.006271,0.006263,0.004935,0.004902,10842278000,10774795000,1215.68,0.006241,1.023832013,0.010406751,-0.010901,-0.010902,-0.01295,-0.012982,10724074800,10842278000,1202.45,-0.010883,1.006263043,0.010515373,0.010105,0.010105,0.007914,0.007914,10832446400,10724074800,1214.44,0.009971,0.989097937,0.010657614,1
20010606,-0.010253,-0.010383,-0.009375,-0.009593,11284726900,11402935800,1270.03,-0.010549,1.013064033,0.01063798,-0.010901,-0.010902,-0.01295,-0.012982,10724074800,10842278000,1202.45,-0.010883,1.006263043,0.010515373,0.010105,0.010105,0.007914,0.007914,10832446400,10724074800,1214.44,0.009971,0.989097937,0.010657614,-0.00522,-0.005294,-0.004384,-0.004428,10775104300,10832446400,1207.71,-0.005542,1.01010545,0.010329238,0
20010607,0.005412,0.005387,0.005658,0.005611,11345521000,11284726900,1276.96,0.005457,0.989633468,0.010320971,0.010105,0.010105,0.007914,0.007914,10832446400,10724074800,1214.44,0.009971,0.989097937,0.010657614,-0.00522,-0.005294,-0.004384,-0.004428,10775104300,10832446400,1207.71,-0.005542,1.01010545,0.010329238,0.005874,0.00587,0.006928,0.006918,10838359400,10775104300,1215.02,0.006053,0.99470645,0.01029884,1
20010608,-0.009416,-0.009421,-0.007457,-0.007466,11237015900,11345521000,1264.96,-0.009397,1.00538729,0.010482183,-0.00522,-0.005294,-0.004384,-0.004428,10775104300,10832446400,1207.71,-0.005542,1.01010545,0.010329238,0.005874,0.00587,0.006928,0.006918,10838359400,10775104300,1215.02,0.006053,0.99470645,0.01029884,-0.003578,-0.003578,-0.005061,-0.005061,10799579000,10838359400,1210.85,-0.003432,1.005870486,0.010221636,0
20010611,-0.008444,-0.00845,-0.011158,-0.011167,11142066100,11237015900,1254.39,-0.008356,0.990436305,0.01026068,0.005874,0.00587,0.006928,0.006918,10838359400,10775104300,1215.02,0.006053,0.99470645,0.01029884,-0.003578,-0.003578,-0.005061,-0.005061,10799579000,10838359400,1210.85,-0.003432,1.005870486,0.010221636,-0.016416,-0.016416,-0.013221,-0.013221,10622297400,10799579000,1191.03,-0.016369,0.996421931,0.010478239,0
20010612,0.001065,0.001057,0.000049,0.000048,11154725500,11142066100,1255.85,0.001164,0.991550266,0.010247077,-0.003578,-0.003578,-0.005061,-0.005061,10799579000,10838359400,1210.85,-0.003432,1.005870486,0.010221636,-0.016416,-0.016416,-0.013221,-0.013221,10622297400,10799579000,1191.03,-0.016369,0.996421931,0.010478239,-0.016269,-0.016279,-0.018066,-0.018072,10449379000,10622297400,1171.65,-0.016272,0.983584397,0.010741425,0
20010613,-0.011144,-0.011376,-0.008671,-0.008949,11027833000,11154725500,1241.6,-0.011347,1.001136181,0.010136001,-0.016416,-0.016416,-0.013221,-0.013221,10622297400,10799579000,1191.03,-0.016369,0.996421931,0.010478239,-0.016269,-0.016279,-0.018066,-0.018072,10449379000,10622297400,1171.65,-0.016272,0.983584397,0.010741425,0.015906,0.015906,0.014995,0.014995,10615617000,10449379000,1190.49,0.01608,0.983721186,0.011237065,1
20010614,-0.017572,-0.017587,-0.021277,-0.021343,10833884800,11027833000,1219.87,-0.017502,0.988624328,0.010588955,-0.016269,-0.016279,-0.018066,-0.018072,10449379000,10622297400,1171.65,-0.016272,0.983584397,0.010741425,0.015906,0.015906,0.014995,0.014995,10615617000,10449379000,1190.49,0.01608,0.983721186,0.011237065,0.010376,0.010357,0.013684,0.013633,10725566400,10615617000,1202.93,0.010449,1.015908888,0.011297549,1
20010615,-0.004627,-0.00463,-0.001319,-0.001331,10783733600,10833884800,1214.36,-0.004517,0.982412846,0.010293194,0.015906,0.015906,0.014995,0.014995,10615617000,10449379000,1190.49,0.01608,0.983721186,0.011237065,0.010376,0.010357,0.013684,0.013633,10725566400,10615617000,1202.93,0.010449,1.015908888,0.011297549,0.00248,0.002411,0.002847,0.002772,10751676100,10725566400,1205.82,0.002402,1.010357325,0.01087096,1
20010618,-0.004739,-0.004761,-0.006034,-0.006049,10732400400,10783733600,1208.43,-0.004883,0.995370894,0.009898832,0.010376,0.010357,0.013684,0.013633,10725566400,10615617000,1202.93,0.010449,1.015908888,0.011297549,0.00248,0.002411,0.002847,0.002772,10751676100,10725566400,1205.82,0.002402,1.010357325,0.01087096,-0.001052,-0.00109,-0.000252,-0.000339,10739960500,10751676100,1204.52,-0.001078,1.002434342,0.010843373,0
20010619,0.003493,0.003484,0.002024,0.001996,10769796400,10732400400,1212.58,0.003434,0.995239756,0.009937976,0.00248,0.002411,0.002847,0.002772,10751676100,10725566400,1205.82,0.002402,1.010357325,0.01087096,-0.001052,-0.00109,-0.000252,-0.000339,10739960500,10751676100,1204.52,-0.001078,1.002434342,0.010843373,0.005557,0.00555,0.005768,0.005741,10796170700,10739960500,1211.23,0.005571,0.998910347,0.010856135,1
20010620,0.008745,0.008706,0.005067,0.005015,10863555200,10769796400,1223.14,0.008709,1.003484402,0.01010432,-0.001052,-0.00109,-0.000252,-0.000339,10739960500,10751676100,1204.52,-0.001078,1.002434342,0.010843373,0.005557,0.00555,0.005768,0.005741,10796170700,10739960500,1211.23,0.005571,0.998910347,0.010856135,0.003961,0.003839,0.005167,0.005063,10838300200,10796170700,1215.93,0.00388,1.005233744,0.010861114,1
20010621,0.011599,0.011578,0.00658,0.006534,10989330100,10863555200,1237.04,0.011364,1.008705717,0.010326147,0.005557,0.00555,0.005768,0.005741,10796170700,10739960500,1211.23,0.005571,0.998910347,0.010856135,0.003961,0.003839,0.005167,0.005063,10838300200,10796170700,1215.93,0.00388,1.005233744,0.010861114,0.004196,0.00409,0.004278,0.004208,10882626500,10838300200,1220.75,0.003964,1.003902263,0.010766295,1
20010622,-0.009653,-0.009655,-0.008782,-0.008794,10883229300,10989330100,1225.35,-0.00945,1.011577692,0.010456062,0.003961,0.003839,0.005167,0.005063,10838300200,10796170700,1215.93,0.00388,1.005233744,0.010861114,0.004196,0.00409,0.004278,0.004208,10882626500,10838300200,1220.75,0.003964,1.003902263,0.010766295,-0.00497,-0.005039,-0.004099,-0.004175,10836249100,10875188700,1214.35,-0.005243,1.003403532,0.010586801,0
20010625,-0.005565,-0.005565,-0.003856,-0.003856,10829450800,10876276400,1218.6,-0.005509,0.989712412,0.010416234,0.004196,0.00409,0.004278,0.004208,10882626500,10838300200,1220.75,0.003964,1.003902263,0.010766295,-0.00497,-0.005039,-0.004099,-0.004175,10836249100,10875188700,1214.35,-0.005243,1.003403532,0.010586801,-0.011432,-0.011458,-0.010827,-0.01085,10712998100,10837168900,1200.48,-0.011422,0.996503987,0.010649819,0
20010626,-0.001503,-0.001503,0.002873,0.002873,10813177100,10829450800,1216.76,-0.00151,0.995694703,0.01039852,-0.00497,-0.005039,-0.004099,-0.004175,10836249100,10875188700,1214.35,-0.005243,1.003403532,0.010586801,-0.011432,-0.011458,-0.010827,-0.01085,10712998100,10837168900,1200.48,-0.011422,0.996503987,0.010649819,0.003412,0.003374,0.000411,0.000387,10747889000,10717495200,1204.4,0.003265,0.988957107,0.010631629,1
20010627,-0.004428,-0.004555,-0.00032,-0.000481,10763920900,10813177100,1211.07,-0.004676,0.998497274,0.010419236,-0.011432,-0.011458,-0.010827,-0.01085,10712998100,10837168900,1200.48,-0.011422,0.996503987,0.010649819,0.003412,0.003374,0.000411,0.000387,10747889000,10717495200,1204.4,0.003265,0.988957107,0.010631629,-0.017197,-0.017336,-0.017418,-0.017566,10561561800,10747889000,1183.53,-0.017328,1.002835905,0.011074859,0
20010628,0.012857,0.012847,0.011559,0.011545,10911444400,10773041400,1226.2,0.012493,0.99628826,0.009200384,0.003412,0.003374,0.000411,0.000387,10747889000,10717495200,1204.4,0.003265,0.988957107,0.010631629,-0.017197,-0.017336,-0.017418,-0.017566,10561561800,10747889000,1183.53,-0.017328,1.002835905,0.011074859,0.000115,-0.000078,0.000089,0.000002,10560593400,10561561800,1183.43,-0.000084,0.982663833,0.011052056,0
20010629,-0.001906,-0.001906,0.006276,0.006276,10894556800,10911444400,1224.42,-0.001452,1.012847161,0.009165502,-0.017197,-0.017336,-0.017418,-0.017566,10561561800,10747889000,1183.53,-0.017328,1.002835905,0.011074859,0.000115,-0.000078,0.000089,0.000002,10560593400,10561561800,1183.43,-0.000084,0.982663833,0.011052056,0.005657,0.00565,0.004541,0.004519,10621297800,10560593400,1190.16,0.005687,0.999908309,0.010839496,1
20010702,0.010258,0.010257,0.005322,0.00532,11006384400,10898042500,1236.71,0.010037,0.998771757,0.009381256,0.000115,-0.000078,0.000089,0.000002,10560593400,10561561800,1183.43,-0.000084,0.982663833,0.011052056,0.005657,0.00565,0.004541,0.004519,10621297800,10560593400,1190.16,0.005687,0.999908309,0.010839496,0.000993,0.000889,0.004325,0.004187,10630738300,10621297800,1191.29,0.000949,1.0057482,0.010844426,1
20010703,-0.00144,-0.001606,-0.001709,-0.001789,10988712500,11006384400,1234.45,-0.001827,1.009941409,0.008774999,0.005657,0.00565,0.004541,0.004519,10621297800,10560593400,1190.16,0.005687,0.999908309,0.010839496,0.000993,0.000889,0.004325,0.004187,10630738300,10621297800,1191.29,0.000949,1.0057482,0.010844426,-0.003823,-0.00385,-0.00057,-0.00064,10589808000,10630738300,1186.73,-0.003828,1.000888827,0.01065798,0
20010705,-0.012378,-0.012572,-0.007875,-0.007952,10850567000,10988712500,1219.24,-0.012321,0.998394396,0.008974619,0.000993,0.000889,0.004325,0.004187,10630738300,10621297800,1191.29,0.000949,1.0057482,0.010844426,-0.003823,-0.00385,-0.00057,-0.00064,10589808000,10630738300,1186.73,-0.003828,1.000888827,0.01065798,-0.007176,-0.00737,-0.006678,-0.006803,10511763400,10589808000,1178.02,-0.007339,0.996149816,0.010714397,0
20010706,-0.023329,-0.023535,-0.02203,-0.022127,10595203900,10850567000,1190.59,-0.023498,0.987428418,0.009482307,-0.003823,-0.00385,-0.00057,-0.00064,10589808000,10630738300,1186.73,-0.003828,1.000888827,0.01065798,-0.007176,-0.00737,-0.006678,-0.006803,10511763400,10589808000,1178.02,-0.007339,0.996149816,0.010714397,0.003016,0.002982,0.003149,0.003081,10543112800,10511763400,1181.66,0.00309,0.992630216,0.010545958,1
20010709,0.006846,0.00683,0.004652,0.004646,10687750600,10637209800,1198.78,0.006879,0.980336769,0.009583259,-0.007176,-0.00737,-0.006678,-0.006803,10511763400,10589808000,1178.02,-0.007339,0.996149816,0.010714397,0.003016,0.002982,0.003149,0.003081,10543112800,10511763400,1181.66,0.00309,0.992630216,0.010545958,-0.016517,-0.016575,-0.013155,-0.01318,10368356400,10543112800,1161.97,-0.016663,1.002982316,0.010107637,0
20010710,-0.014177,-0.014227,-0.013597,-0.013626,10535699700,10687750600,1181.52,-0.014398,1.004751321,0.009681103,0.003016,0.002982,0.003149,0.003081,10543112800,10511763400,1181.66,0.00309,0.992630216,0.010545958,-0.016517,-0.016575,-0.013155,-0.01318,10368356400,10543112800,1161.97,-0.016663,1.002982316,0.010107637,0.008191,0.008191,0.005076,0.005076,10452986400,10368356400,1171.41,0.008124,0.983424592,0.010142584,1
20010711,-0.001062,-0.001132,0.000891,0.000822,10523987200,10535699700,1180.18,-0.001134,0.985773349,0.009633298,-0.016517,-0.016575,-0.013155,-0.01318,10368356400,10543112800,1161.97,-0.016663,1.002982316,0.010107637,0.008191,0.008191,0.005076,0.005076,10452986400,10368356400,1171.41,0.008124,0.983424592,0.010142584,-0.012215,-0.012217,-0.009845,-0.009853,10325283600,10452986400,1157.26,-0.012079,1.008162335,0.010043093,0
20010712,0.023841,0.023832,0.023567,0.023545,10774795000,10523987200,1208.14,0.023691,0.998888304,0.010405813,0.008191,0.008191,0.005076,0.005076,10452986400,10368356400,1171.41,0.008124,0.983424592,0.010142584,-0.012215,-0.012217,-0.009845,-0.009853,10325283600,10452986400,1157.26,-0.012079,1.008162335,0.010043093,0.007032,0.006954,0.007871,0.007733,10397089500,10325283600,1165.31,0.006956,0.987783128,0.010137612,1
20010713,0.006271,0.006263,0.004935,0.004902,10842278000,10774795000,1215.68,0.006241,1.023832013,0.010406751,-0.012215,-0.012217,-0.009845,-0.009853,10325283600,10452986400,1157.26,-0.012079,1.008162335,0.010043093,0.007032,0.006954,0.007871,0.007733,10397089500,10325283600,1165.31,0.006956,0.987783128,0.010137612,-0.002899,-0.002913,-0.002781,-0.002859,10366802800,10397089500,1162.09,-0.002763,1.006954376,0.009066183,0
20010716,-0.010901,-0.010902,-0.01295,-0.012982,10724074800,10842278000,1202.45,-0.010883,1.006263043,0.010515373,0.007032,0.006954,0.007871,0.007733,10397089500,10325283600,1165.31,0.006956,0.987783128,0.010137612,-0.002899,-0.002913,-0.002781,-0.002859,10366802800,10397089500,1162.09,-0.002763,1.006954376,0.009066183,0.019594,0.019577,0.018135,0.018105,10569753800,10366802800,1184.93,0.019654,0.997087002,0.00975328,1
