date,SPR.T-5,PRC.T-5,VOL.T-5,SHROUT.T-5,RETX.T-5,SPR.T-4,PRC.T-4,VOL.T-4,SHROUT.T-4,RETX.T-4,SPR.T-3,PRC.T-3,VOL.T-3,SHROUT.T-3,RETX.T-3,SPR.T-2,PRC.T-2,VOL.T-2,SHROUT.T-2,RETX.T-2,SPR.T-1,PRC.T-1,VOL.T-1,SHROUT.T-1,RETX.T-1,sprtrn,MOVEMENT.T-0
10.Feb.11,0.6,33.26,17392750,5052420,0.01128,0.56,33.47,17544702,5052420,0.006314,0.305,33.29,16536606,5052420,-0.005378,0.54,32.76,19458217,5052420,-0.015921,0.53,33.11,15966304,5052420,0.010684,0.00075,0
11.Feb.11,0.56,33.47,17544702,5052420,0.006314,0.305,33.29,16536606,5052420,-0.005378,0.54,32.76,19458217,5052420,-0.015921,0.53,33.11,15966304,5052420,0.010684,0.44,33.01,14675599,5052420,-0.00302,0.005507,1
14.Feb.11,0.305,33.29,16536606,5052420,-0.005378,0.54,32.76,19458217,5052420,-0.015921,0.53,33.11,15966304,5052420,0.010684,0.44,33.01,14675599,5052420,-0.00302,0.8,33.68,25674004,5052420,0.020297,0.002385,0
15.Feb.11,0.54,32.76,19458217,5052420,-0.015921,0.53,33.11,15966304,5052420,0.010684,0.44,33.01,14675599,5052420,-0.00302,0.8,33.68,25674004,5052420,0.020297,1.14,32.53,25059558,5052420,-0.034145,-0.003235,0
16.Feb.11,0.53,33.11,15966304,5052420,0.010684,0.44,33.01,14675599,5052420,-0.00302,0.8,33.68,25674004,5052420,0.020297,1.14,32.53,25059558,5052420,-0.034145,0.635,32.18,22339215,5052420,-0.010759,0.006257,1
17.Feb.11,0.44,33.01,14675599,5052420,-0.00302,0.8,33.68,25674004,5052420,0.020297,1.14,32.53,25059558,5052420,-0.034145,0.635,32.18,22339215,5052420,-0.010759,0.77,32.25,23572674,5052420,0.002175,0.003076,1
18.Feb.11,0.8,33.68,25674004,5052420,0.020297,1.14,32.53,25059558,5052420,-0.034145,0.635,32.18,22339215,5052420,-0.010759,0.77,32.25,23572674,5052420,0.002175,0.815,32.95,20992488,5052420,0.021705,0.001925,0
22.Feb.11,1.14,32.53,25059558,5052420,-0.034145,0.635,32.18,22339215,5052420,-0.010759,0.77,32.25,23572674,5052420,0.002175,0.815,32.95,20992488,5052420,0.021705,0.55,32.9,19524000,5061000,-0.001517,-0.020529,0
23.Feb.11,0.635,32.18,22339215,5052420,-0.010759,0.77,32.25,23572674,5052420,0.002175,0.815,32.95,20992488,5052420,0.021705,0.55,32.9,19524000,5061000,-0.001517,1.47,31.665,30616518,5061000,-0.037538,-0.006112,1
24.Feb.11,0.77,32.25,23572674,5052420,0.002175,0.815,32.95,20992488,5052420,0.021705,0.55,32.9,19524000,5061000,-0.001517,1.47,31.665,30616518,5061000,-0.037538,0.81,32.12,23278386,5061000,0.014369,-0.000994,1
25.Feb.11,0.815,32.95,20992488,5052420,0.021705,0.55,32.9,19524000,5061000,-0.001517,1.47,31.665,30616518,5061000,-0.037538,0.81,32.12,23278386,5061000,0.014369,0.76,33.0275,24348007,5061000,0.028253,0.01055,0
28.Feb.11,0.55,32.9,19524000,5061000,-0.001517,1.47,31.665,30616518,5061000,-0.037538,0.81,32.12,23278386,5061000,0.014369,0.76,33.0275,24348007,5061000,0.028253,0.88,32.765,19300322,5061000,-0.007948,0.005561,0
1.Mar.11,1.47,31.665,30616518,5061000,-0.037538,0.81,32.12,23278386,5061000,0.014369,0.76,33.0275,24348007,5061000,0.028253,0.88,32.765,19300322,5061000,-0.007948,1.17,32.1,20673967,5061000,-0.020296,-0.01574,1
2.Mar.11,0.81,32.12,23278386,5061000,0.014369,0.76,33.0275,24348007,5061000,0.028253,0.88,32.765,19300322,5061000,-0.007948,1.17,32.1,20673967,5061000,-0.020296,0.82,32.745,22055666,5061000,0.020093,0.001615,1
3.Mar.11,0.76,33.0275,24348007,5061000,0.028253,0.88,32.765,19300322,5061000,-0.007948,1.17,32.1,20673967,5061000,-0.020296,0.82,32.745,22055666,5061000,0.020093,0.72,32.79,17406007,5061000,0.001374,0.017219,0
4.Mar.11,0.88,32.765,19300322,5061000,-0.007948,1.17,32.1,20673967,5061000,-0.020296,0.82,32.745,22055666,5061000,0.020093,0.72,32.79,17406007,5061000,0.001374,0.95,31.8,29236570,5061000,-0.030192,-0.007378,1
7.Mar.11,1.17,32.1,20673967,5061000,-0.020296,0.82,32.745,22055666,5061000,0.020093,0.72,32.79,17406007,5061000,0.001374,0.95,31.8,29236570,5061000,-0.030192,1.06,31.91,23853406,5061000,0.003459,-0.008341,0
8.Mar.11,0.82,32.745,22055666,5061000,0.020093,0.72,32.79,17406007,5061000,0.001374,0.95,31.8,29236570,5061000,-0.030192,1.06,31.91,23853406,5061000,0.003459,0.59,31.59,18789935,5061000,-0.010028,0.008923,0
9.Mar.11,0.72,32.79,17406007,5061000,0.001374,0.95,31.8,29236570,5061000,-0.030192,1.06,31.91,23853406,5061000,0.003459,0.59,31.59,18789935,5061000,-0.010028,1.485,31.17,34796867,5061000,-0.013295,-0.001362,0
10.Mar.11,0.95,31.8,29236570,5061000,-0.030192,1.06,31.91,23853406,5061000,0.003459,0.59,31.59,18789935,5061000,-0.010028,1.485,31.17,34796867,5061000,-0.013295,1.44,30.2,45315185,5061000,-0.03112,-0.018871,1
11.Mar.11,1.06,31.91,23853406,5061000,0.003459,0.59,31.59,18789935,5061000,-0.010028,1.485,31.17,34796867,5061000,-0.013295,1.44,30.2,45315185,5061000,-0.03112,0.71,30.55,31722489,5061000,0.011589,0.00708,1
14.Mar.11,0.59,31.59,18789935,5061000,-0.010028,1.485,31.17,34796867,5061000,-0.013295,1.44,30.2,45315185,5061000,-0.03112,0.71,30.55,31722489,5061000,0.011589,0.58,30.76,35011714,5061000,0.006874,-0.006049,1
15.Mar.11,1.485,31.17,34796867,5061000,-0.013295,1.44,30.2,45315185,5061000,-0.03112,0.71,30.55,31722489,5061000,0.011589,0.58,30.76,35011714,5061000,0.006874,0.55,31.4175,23317946,5060516,0.021375,-0.0112,0
16.Mar.11,1.44,30.2,45315185,5061000,-0.03112,0.71,30.55,31722489,5061000,0.011589,0.58,30.76,35011714,5061000,0.006874,0.55,31.4175,23317946,5060516,0.021375,0.48,31.125,20151383,5060516,-0.00931,-0.019495,1
17.Mar.11,0.71,30.55,31722489,5061000,0.011589,0.58,30.76,35011714,5061000,0.006874,0.55,31.4175,23317946,5060516,0.021375,0.48,31.125,20151383,5060516,-0.00931,0.88,31.41,23295338,5060516,0.009157,0.013398,1
18.Mar.11,0.58,30.76,35011714,5061000,0.006874,0.55,31.4175,23317946,5060516,0.021375,0.48,31.125,20151383,5060516,-0.00931,0.88,31.41,23295338,5060516,0.009157,0.83,32.14,38489241,5060516,0.023241,0.004302,1
21.Mar.11,0.55,31.4175,23317946,5060516,0.021375,0.48,31.125,20151383,5060516,-0.00931,0.88,31.41,23295338,5060516,0.009157,0.83,32.14,38489241,5060516,0.023241,1.52,32.64,65212642,5060516,0.015557,0.014994,0
22.Mar.11,0.48,31.125,20151383,5060516,-0.00931,0.88,31.41,23295338,5060516,0.009157,0.83,32.14,38489241,5060516,0.023241,1.52,32.64,65212642,5060516,0.015557,0.49,32.555,31534138,5060516,-0.002604,-0.003551,1
23.Mar.11,0.88,31.41,23295338,5060516,0.009157,0.83,32.14,38489241,5060516,0.023241,1.52,32.64,65212642,5060516,0.015557,0.49,32.555,31534138,5060516,-0.002604,0.8,33.16,30104148,5060516,0.018584,0.002914,0
24.Mar.11,0.83,32.14,38489241,5060516,0.023241,1.52,32.64,65212642,5060516,0.015557,0.49,32.555,31534138,5060516,-0.002604,0.8,33.16,30104148,5060516,0.018584,0.43,33.05,25818372,5060516,-0.003317,0.009341,1
25.Mar.11,1.52,32.64,65212642,5060516,0.015557,0.49,32.555,31534138,5060516,-0.002604,0.8,33.16,30104148,5060516,0.018584,0.43,33.05,25818372,5060516,-0.003317,0.6825,33.4325,38373917,5060516,0.011573,0.003161,1
28.Mar.11,0.49,32.555,31534138,5060516,-0.002604,0.8,33.16,30104148,5060516,0.018584,0.43,33.05,25818372,5060516,-0.003317,0.6825,33.4325,38373917,5060516,0.011573,0.49,34.02,43355315,5060516,0.017573,-0.002748,1
29.Mar.11,0.8,33.16,30104148,5060516,0.018584,0.43,33.05,25818372,5060516,-0.003317,0.6825,33.4325,38373917,5060516,0.011573,0.49,34.02,43355315,5060516,0.017573,0.42,34.14,26976954,5060516,0.003527,0.00706,0
30.Mar.11,0.43,33.05,25818372,5060516,-0.003317,0.6825,33.4325,38373917,5060516,0.011573,0.49,34.02,43355315,5060516,0.017573,0.42,34.14,26976954,5060516,0.003527,0.49,33.92,30462078,5060516,-0.006444,0.006685,0
31.Mar.11,0.6825,33.4325,38373917,5060516,0.011573,0.49,34.02,43355315,5060516,0.017573,0.42,34.14,26976954,5060516,0.003527,0.49,33.92,30462078,5060516,-0.006444,0.71,33.58,24907061,5060516,-0.010023,-0.001829,1
1.Apr.11,0.49,34.02,43355315,5060516,0.017573,0.42,34.14,26976954,5060516,0.003527,0.49,33.92,30462078,5060516,-0.006444,0.71,33.58,24907061,5060516,-0.010023,0.77,33.72,22863963,5060516,0.004169,0.004963,0
4.Apr.11,0.42,34.14,26976954,5060516,0.003527,0.49,33.92,30462078,5060516,-0.006444,0.71,33.58,24907061,5060516,-0.010023,0.77,33.72,22863963,5060516,0.004169,0.62,33.54,16263036,5060516,-0.005338,0.000345,1
5.Apr.11,0.49,33.92,30462078,5060516,-0.006444,0.71,33.58,24907061,5060516,-0.010023,0.77,33.72,22863963,5060516,0.004169,0.62,33.54,16263036,5060516,-0.005338,0.31,33.785,16090040,5060516,0.007305,-0.00018,0
6.Apr.11,0.71,33.58,24907061,5060516,-0.010023,0.77,33.72,22863963,5060516,0.004169,0.62,33.54,16263036,5060516,-0.005338,0.31,33.785,16090040,5060516,0.007305,0.55,33.4,17084446,5060516,-0.011396,0.002184,1
7.Apr.11,0.77,33.72,22863963,5060516,0.004169,0.62,33.54,16263036,5060516,-0.005338,0.31,33.785,16090040,5060516,0.007305,0.55,33.4,17084446,5060516,-0.011396,0.48,33.7,24483815,5060516,0.008982,-0.00152,1
8.Apr.11,0.62,33.54,16263036,5060516,-0.005338,0.31,33.785,16090040,5060516,0.007305,0.55,33.4,17084446,5060516,-0.011396,0.48,33.7,24483815,5060516,0.008982,0.68,33.8,18122858,5060516,0.002967,-0.004004,1
11.Apr.11,0.31,33.785,16090040,5060516,0.007305,0.55,33.4,17084446,5060516,-0.011396,0.48,33.7,24483815,5060516,0.008982,0.68,33.8,18122858,5060516,0.002967,0.62,34.18,25681565,5060516,0.011243,-0.002793,0
12.Apr.11,0.55,33.4,17084446,5060516,-0.011396,0.48,33.7,24483815,5060516,0.008982,0.68,33.8,18122858,5060516,0.002967,0.62,34.18,25681565,5060516,0.011243,0.5,33.63,20417345,5060516,-0.016091,-0.007777,1
13.Apr.11,0.48,33.7,24483815,5060516,0.008982,0.68,33.8,18122858,5060516,0.002967,0.62,34.18,25681565,5060516,0.011243,0.5,33.63,20417345,5060516,-0.016091,0.36,33.67,20601669,5060516,0.001189,0.00019,1
14.Apr.11,0.68,33.8,18122858,5060516,0.002967,0.62,34.18,25681565,5060516,0.011243,0.5,33.63,20417345,5060516,-0.016091,0.36,33.67,20601669,5060516,0.001189,0.5405,34.11,24996055,5060516,0.013068,0.000084,1
15.Apr.11,0.62,34.18,25681565,5060516,0.011243,0.5,33.63,20417345,5060516,-0.016091,0.36,33.67,20601669,5060516,0.001189,0.5405,34.11,24996055,5060516,0.013068,0.69,34.75,21291094,5060516,0.018763,0.003925,1
18.Apr.11,0.5,33.63,20417345,5060516,-0.016091,0.36,33.67,20601669,5060516,0.001189,0.5405,34.11,24996055,5060516,0.013068,0.69,34.75,21291094,5060516,0.018763,0.3,34.83,12277798,5060516,0.002302,-0.011018,1
19.Apr.11,0.36,33.67,20601669,5060516,0.001189,0.5405,34.11,24996055,5060516,0.013068,0.69,34.75,21291094,5060516,0.018763,0.3,34.83,12277798,5060516,0.002302,0.56,34.97,30524798,5060516,0.00402,0.005731,1
20.Apr.11,0.5405,34.11,24996055,5060516,0.013068,0.69,34.75,21291094,5060516,0.018763,0.3,34.83,12277798,5060516,0.002302,0.56,34.97,30524798,5060516,0.00402,0.46,35.25,22123412,5060516,0.008007,0.013515,1
21.Apr.11,0.69,34.75,21291094,5060516,0.018763,0.3,34.83,12277798,5060516,0.002302,0.56,34.97,30524798,5060516,0.00402,0.46,35.25,22123412,5060516,0.008007,0.64,35.29,23116396,5060516,0.001135,0.005277,1
25.Apr.11,0.3,34.83,12277798,5060516,0.002302,0.56,34.97,30524798,5060516,0.00402,0.46,35.25,22123412,5060516,0.008007,0.64,35.29,23116396,5060516,0.001135,0.84,35.96,94370690,5060516,0.018985,-0.001593,1
26.Apr.11,0.56,34.97,30524798,5060516,0.00402,0.46,35.25,22123412,5060516,0.008007,0.64,35.29,23116396,5060516,0.001135,0.84,35.96,94370690,5060516,0.018985,0.61,36.37,30231830,5060516,0.011402,0.00898,0
27.Apr.11,0.46,35.25,22123412,5060516,0.008007,0.64,35.29,23116396,5060516,0.001135,0.84,35.96,94370690,5060516,0.018985,0.61,36.37,30231830,5060516,0.011402,0.635,36.14,25119444,5060516,-0.006324,0.00625,0
28.Apr.11,0.64,35.29,23116396,5060516,0.001135,0.84,35.96,94370690,5060516,0.018985,0.61,36.37,30231830,5060516,0.011402,0.635,36.14,25119444,5060516,-0.006324,1.22,35.25,39100321,5060516,-0.024626,0.003555,0
29.Apr.11,0.84,35.96,94370690,5060516,0.018985,0.61,36.37,30231830,5060516,0.011402,0.635,36.14,25119444,5060516,-0.006324,1.22,35.25,39100321,5060516,-0.024626,0.8,34.67,23452894,5060516,-0.016454,0.002301,1
2.May.11,0.61,36.37,30231830,5060516,0.011402,0.635,36.14,25119444,5060516,-0.006324,1.22,35.25,39100321,5060516,-0.024626,0.8,34.67,23452894,5060516,-0.016454,0.73,34.87,24114746,5060516,0.005769,-0.001753,1
3.May.11,0.635,36.14,25119444,5060516,-0.006324,1.22,35.25,39100321,5060516,-0.024626,0.8,34.67,23452894,5060516,-0.016454,0.73,34.87,24114746,5060516,0.005769,0.64,35.2,16416569,5060516,0.009464,-0.003379,1
4.May.11,1.22,35.25,39100321,5060516,-0.024626,0.8,34.67,23452894,5060516,-0.016454,0.73,34.87,24114746,5060516,0.005769,0.64,35.2,16416569,5060516,0.009464,0.43,35.62,17228958,5060516,0.011932,-0.006855,0
5.May.11,0.8,34.67,23452894,5060516,-0.016454,0.73,34.87,24114746,5060516,0.005769,0.64,35.2,16416569,5060516,0.009464,0.43,35.62,17228958,5060516,0.011932,0.98,34.98,21038155,5060516,-0.017967,-0.00907,1
6.May.11,0.73,34.87,24114746,5060516,0.005769,0.64,35.2,16416569,5060516,0.009464,0.43,35.62,17228958,5060516,0.011932,0.98,34.98,21038155,5060516,-0.017967,0.94,35.73,23276079,5060516,0.021441,0.00382,0
9.May.11,0.64,35.2,16416569,5060516,0.009464,0.43,35.62,17228958,5060516,0.011932,0.98,34.98,21038155,5060516,-0.017967,0.94,35.73,23276079,5060516,0.021441,0.78,35.19,20601857,5060516,-0.015113,0.004544,0
10.May.11,0.43,35.62,17228958,5060516,0.011932,0.98,34.98,21038155,5060516,-0.017967,0.94,35.73,23276079,5060516,0.021441,0.78,35.19,20601857,5060516,-0.015113,1.0725,34.18,31608315,5060516,-0.028701,0.008074,0
11.May.11,0.98,34.98,21038155,5060516,-0.017967,0.94,35.73,23276079,5060516,0.021441,0.78,35.19,20601857,5060516,-0.015113,1.0725,34.18,31608315,5060516,-0.028701,0.58,33.94,28044925,5060516,-0.007022,-0.011111,0
12.May.11,0.94,35.73,23276079,5060516,0.021441,0.78,35.19,20601857,5060516,-0.015113,1.0725,34.18,31608315,5060516,-0.028701,0.58,33.94,28044925,5060516,-0.007022,0.68,33.91,30196630,5060516,-0.000884,0.004895,1
13.May.11,0.78,35.19,20601857,5060516,-0.015113,1.0725,34.18,31608315,5060516,-0.028701,0.58,33.94,28044925,5060516,-0.007022,0.68,33.91,30196630,5060516,-0.000884,0.58,34.5,22892900,5060516,0.017399,-0.008067,0
16.May.11,1.0725,34.18,31608315,5060516,-0.028701,0.58,33.94,28044925,5060516,-0.007022,0.68,33.91,30196630,5060516,-0.000884,0.58,34.5,22892900,5060516,0.017399,0.56,34.27,16627565,5060516,-0.006667,-0.006204,0
17.May.11,0.58,33.94,28044925,5060516,-0.007022,0.68,33.91,30196630,5060516,-0.000884,0.58,34.5,22892900,5060516,0.017399,0.56,34.27,16627565,5060516,-0.006667,0.78,33.16,30763958,5060516,-0.03239,-0.000369,0
18.May.11,0.68,33.91,30196630,5060516,-0.000884,0.58,34.5,22892900,5060516,0.017399,0.56,34.27,16627565,5060516,-0.006667,0.78,33.16,30763958,5060516,-0.03239,0.5007,33.04,22038417,5060516,-0.003619,0.008804,0
19.May.11,0.58,34.5,22892900,5060516,0.017399,0.56,34.27,16627565,5060516,-0.006667,0.78,33.16,30763958,5060516,-0.03239,0.5007,33.04,22038417,5060516,-0.003619,0.45,32.99,23204656,5060516,-0.001513,0.002178,1
20.May.11,0.56,34.27,16627565,5060516,-0.006667,0.78,33.16,30763958,5060516,-0.03239,0.5007,33.04,22038417,5060516,-0.003619,0.45,32.99,23204656,5060516,-0.001513,0.58,33.4,21097934,5060516,0.012428,-0.007688,1
23.May.11,0.78,33.16,30763958,5060516,-0.03239,0.5007,33.04,22038417,5060516,-0.003619,0.45,32.99,23204656,5060516,-0.001513,0.58,33.4,21097934,5060516,0.012428,0.45,33.7,17042890,5060516,0.008982,-0.011926,1
24.May.11,0.5007,33.04,22038417,5060516,-0.003619,0.45,32.99,23204656,5060516,-0.001513,0.58,33.4,21097934,5060516,0.012428,0.45,33.7,17042890,5060516,0.008982,0.91,34.22,30925470,5068000,0.01543,-0.000827,0
25.May.11,0.45,32.99,23204656,5060516,-0.001513,0.58,33.4,21097934,5060516,0.012428,0.45,33.7,17042890,5060516,0.008982,0.91,34.22,30925470,5068000,0.01543,1.47,32.88,31927518,5068000,-0.039158,0.003183,0
26.May.11,0.58,33.4,21097934,5060516,0.012428,0.45,33.7,17042890,5060516,0.008982,0.91,34.22,30925470,5068000,0.01543,1.47,32.88,31927518,5068000,-0.039158,0.8,32.72,38456408,5068000,-0.004866,0.003953,0
27.May.11,0.45,33.7,17042890,5060516,0.008982,0.91,34.22,30925470,5068000,0.01543,1.47,32.88,31927518,5068000,-0.039158,0.8,32.72,38456408,5068000,-0.004866,0.55,32.33,23974499,5068000,-0.011919,0.004081,0
31.May.11,0.91,34.22,30925470,5068000,0.01543,1.47,32.88,31927518,5068000,-0.039158,0.8,32.72,38456408,5068000,-0.004866,0.55,32.33,23974499,5068000,-0.011919,0.51,32.19,21809699,5068000,-0.00433,0.010593,0
1.Jun.11,1.47,32.88,31927518,5068000,-0.039158,0.8,32.72,38456408,5068000,-0.004866,0.55,32.33,23974499,5068000,-0.011919,0.51,32.19,21809699,5068000,-0.00433,0.465,31.84,28408364,5068000,-0.010873,-0.022785,0
2.Jun.11,0.8,32.72,38456408,5068000,-0.004866,0.55,32.33,23974499,5068000,-0.011919,0.51,32.19,21809699,5068000,-0.00433,0.465,31.84,28408364,5068000,-0.010873,0.71,31.25,36756205,5068000,-0.01853,-0.001225,1
3.Jun.11,0.55,32.33,23974499,5068000,-0.011919,0.51,32.19,21809699,5068000,-0.00433,0.465,31.84,28408364,5068000,-0.010873,0.71,31.25,36756205,5068000,-0.01853,0.65,31.63,21767648,5068000,0.01216,-0.009734,0
6.Jun.11,0.51,32.19,21809699,5068000,-0.00433,0.465,31.84,28408364,5068000,-0.010873,0.71,31.25,36756205,5068000,-0.01853,0.65,31.63,21767648,5068000,0.01216,0.53,31.18,23877093,5068000,-0.014227,-0.01076,1
7.Jun.11,0.465,31.84,28408364,5068000,-0.010873,0.71,31.25,36756205,5068000,-0.01853,0.65,31.63,21767648,5068000,0.01216,0.53,31.18,23877093,5068000,-0.014227,0.73,31.63,26830911,5068000,0.014432,-0.000956,1
8.Jun.11,0.71,31.25,36756205,5068000,-0.01853,0.65,31.63,21767648,5068000,0.01216,0.53,31.18,23877093,5068000,-0.014227,0.73,31.63,26830911,5068000,0.014432,0.37,32.08,23225631,5068000,0.014227,-0.004187,0
9.Jun.11,0.65,31.63,21767648,5068000,0.01216,0.53,31.18,23877093,5068000,-0.014227,0.73,31.63,26830911,5068000,0.014432,0.37,32.08,23225631,5068000,0.014227,0.925,31.16,34636356,5068000,-0.028678,0.007378,0
10.Jun.11,0.53,31.18,23877093,5068000,-0.014227,0.73,31.63,26830911,5068000,0.014432,0.37,32.08,23225631,5068000,0.014227,0.925,31.16,34636356,5068000,-0.028678,0.62,30.8,29990337,5068000,-0.011553,-0.01398,1
13.Jun.11,0.73,31.63,26830911,5068000,0.014432,0.37,32.08,23225631,5068000,0.014227,0.925,31.16,34636356,5068000,-0.028678,0.62,30.8,29990337,5068000,-0.011553,0.63,31.185,43045714,5068000,0.0125,0.000669,1
14.Jun.11,0.37,32.08,23225631,5068000,0.014227,0.925,31.16,34636356,5068000,-0.028678,0.62,30.8,29990337,5068000,-0.011553,0.63,31.185,43045714,5068000,0.0125,0.74,31.91,23502386,5065515,0.023248,0.012612,1
15.Jun.11,0.925,31.16,34636356,5068000,-0.028678,0.62,30.8,29990337,5068000,-0.011553,0.63,31.185,43045714,5068000,0.0125,0.74,31.91,23502386,5065515,0.023248,0.96,32.65,27092803,5065515,0.02319,-0.017432,0
16.Jun.11,0.62,30.8,29990337,5068000,-0.011553,0.63,31.185,43045714,5068000,0.0125,0.74,31.91,23502386,5065515,0.023248,0.96,32.65,27092803,5065515,0.02319,0.44,32.2,26058368,5065515,-0.013783,0.001754,1
17.Jun.11,0.63,31.185,43045714,5068000,0.0125,0.74,31.91,23502386,5065515,0.023248,0.96,32.65,27092803,5065515,0.02319,0.44,32.2,26058368,5065515,-0.013783,1.22,32.459,54632517,5065515,0.008043,0.003045,0
20.Jun.11,0.74,31.91,23502386,5065515,0.023248,0.96,32.65,27092803,5065515,0.02319,0.44,32.2,26058368,5065515,-0.013783,1.22,32.459,54632517,5065515,0.008043,0.755,31.14,75413903,5065515,-0.040636,0.005395,1
21.Jun.11,0.96,32.65,27092803,5065515,0.02319,0.44,32.2,26058368,5065515,-0.013783,1.22,32.459,54632517,5065515,0.008043,0.755,31.14,75413903,5065515,-0.040636,0.97,31.58,29748231,5065515,0.01413,0.013423,1
22.Jun.11,0.44,32.2,26058368,5065515,-0.013783,1.22,32.459,54632517,5065515,0.008043,0.755,31.14,75413903,5065515,-0.040636,0.97,31.58,29748231,5065515,0.01413,1,32.34,32891886,5065515,0.024066,-0.006468,1
23.Jun.11,1.22,32.459,54632517,5065515,0.008043,0.755,31.14,75413903,5065515,-0.040636,0.97,31.58,29748231,5065515,0.01413,1,32.34,32891886,5065515,0.024066,0.47,32.43,27444327,5065515,0.002783,-0.002828,1
24.Jun.11,0.755,31.14,75413903,5065515,-0.040636,0.97,31.58,29748231,5065515,0.01413,1,32.34,32891886,5065515,0.024066,0.47,32.43,27444327,5065515,0.002783,0.43,32.91,22275932,5065515,0.014801,-0.011726,1
27.Jun.11,0.97,31.58,29748231,5065515,0.01413,1,32.34,32891886,5065515,0.024066,0.47,32.43,27444327,5065515,0.002783,0.43,32.91,22275932,5065515,0.014801,0.72,33.05,25517647,5065515,0.004254,0.009184,1
28.Jun.11,1,32.34,32891886,5065515,0.024066,0.47,32.43,27444327,5065515,0.002783,0.43,32.91,22275932,5065515,0.014801,0.72,33.05,25517647,5065515,0.004254,0.35,33.06,21510520,5065515,0.000303,0.012944,1
29.Jun.11,0.47,32.43,27444327,5065515,0.002783,0.43,32.91,22275932,5065515,0.014801,0.72,33.05,25517647,5065515,0.004254,0.35,33.06,21510520,5065515,0.000303,0.38,33.21,22464460,5065515,0.004537,0.008283,1
30.Jun.11,0.43,32.91,22275932,5065515,0.014801,0.72,33.05,25517647,5065515,0.004254,0.35,33.06,21510520,5065515,0.000303,0.38,33.21,22464460,5065515,0.004537,0.73,34.09,30022597,5065515,0.026498,0.010119,0
1.Jul.11,0.72,33.05,25517647,5065515,0.004254,0.35,33.06,21510520,5065515,0.000303,0.38,33.21,22464460,5065515,0.004537,0.73,34.09,30022597,5065515,0.026498,0.525,33.94,24045905,5065515,-0.0044,0.01441,0
5.Jul.11,0.35,33.06,21510520,5065515,0.000303,0.38,33.21,22464460,5065515,0.004537,0.73,34.09,30022597,5065515,0.026498,0.525,33.94,24045905,5065515,-0.0044,0.76,33.14,22075742,5065515,-0.023571,-0.001336,0
6.Jul.11,0.38,33.21,22464460,5065515,0.004537,0.73,34.09,30022597,5065515,0.026498,0.525,33.94,24045905,5065515,-0.0044,0.76,33.14,22075742,5065515,-0.023571,0.955,32.6,35278114,5065515,-0.016295,0.001002,1
7.Jul.11,0.73,34.09,30022597,5065515,0.026498,0.525,33.94,24045905,5065515,-0.0044,0.76,33.14,22075742,5065515,-0.023571,0.955,32.6,35278114,5065515,-0.016295,0.7,32.69,36671251,5065515,0.002761,0.010454,0
8.Jul.11,0.525,33.94,24045905,5065515,-0.0044,0.76,33.14,22075742,5065515,-0.023571,0.955,32.6,35278114,5065515,-0.016295,0.7,32.69,36671251,5065515,0.002761,1.24,32.05,32397757,5065515,-0.019578,-0.006961,1
11.Jul.11,0.76,33.14,22075742,5065515,-0.023571,0.955,32.6,35278114,5065515,-0.016295,0.7,32.69,36671251,5065515,0.002761,1.24,32.05,32397757,5065515,-0.019578,0.42,32.09,25525395,5065515,0.001248,-0.01809,0
12.Jul.11,0.955,32.6,35278114,5065515,-0.016295,0.7,32.69,36671251,5065515,0.002761,1.24,32.05,32397757,5065515,-0.019578,0.42,32.09,25525395,5065515,0.001248,0.74,31.49,25415241,5065515,-0.018697,-0.004434,1
13.Jul.11,0.7,32.69,36671251,5065515,0.002761,1.24,32.05,32397757,5065515,-0.019578,0.42,32.09,25525395,5065515,0.001248,0.74,31.49,25415241,5065515,-0.018697,0.78,32.64,26989479,5065515,0.03652,0.003106,0
